temperature,irradiance,humidity,panel_age,maintenance_count,soiling_ratio,voltage,current,module_temperature,cloud_coverage,wind_speed,pressure,installation_type_encoded,error_code_E00,error_code_E01,error_code_E02,error_code_nan,area,power,efficiency
0.007940223346799563,-1.4006882829046683,0.23156849049969397,-0.10189952336081126,-1.5297733017296735,-0.2733703248804133,-0.8417316841119189,0.20273615026941005,-0.24367633699964408,-0.13877963715232858,-1.6169880235503256,3.211606314983702,1.2074993360976276,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,-0.16355810153215025,-0.6558929886684388,0.3821094189019135
-1.6968319930048943,-0.11505674335051853,-0.5540170547232594,-0.37047638625975654,1.0079104020829326,0.007591947747403021,-0.37440447513792124,0.2955484688331014,-1.7658585354263894,-0.03736852738690897,0.8882712965646967,0.8122826406193288,-0.012799282150928746,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,-0.03299415146362595,-0.1280325907451051,0.5672017152136026
-0.2548610717753803,0.7660695302315784,-1.6569377947508905,-1.5007923584120957,2.5305206243704963,-0.5530622657659069,1.4400946691651204,0.35411204631585586,0.23769963917894307,-0.6663953319453425,-0.6619986905161014,0.03835116419912492,1.2074993360976276,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,0.25360108919579805,2.7160224893271354,0.6948430932787132
0.14214006365574858,-0.08001239439038078,-1.0509939141703164,-0.39283197189238167,0.5003736613204114,1.1109601831021585,0.4182725793476888,-0.015620114035868164,0.12754965492289544,-0.793125743831216,-0.14324465724661065,0.026284340683618908,1.2074993360976276,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,0.055874169271010986,0.18195388948144095,0.5225450956524086
1.400102131296546,-0.8094205903872689,-1.6121997633028067,-1.3545634942101432,-0.514699820204631,1.1660571432820022,-0.004698259236623661,-0.06778075786427487,1.830244429066871,-0.5017510153441517,0.1343013617014015,0.7160002084482473,-0.012799282150928746,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,0.10597075037387403,-0.15779648986346545,0.5165442054459278
0.9857773765054257,0.11234877651277499,1.0499087458100371,-0.26813783358780624,-0.514699820204631,1.464648634902364,-0.8417316841119189,0.1792332755297555,0.43399365376798893,0.08086244367005739,0.011097944090852347,1.4012059140043571,1.2074993360976276,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,-0.16355810153215025,-0.6558929886684388,0.6005655632999956
-0.4849653296639416,0.2550472100888775,1.0411384763828024,1.3481730089437032,0.5003736613204114,0.2772336012755037,-0.41442811854461636,0.8498231768920746,-0.6749604509303867,0.18046712122017258,-1.064721013642948,-0.3600531837805201,1.2074993360976276,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,-0.008559902147762203,-0.020073046402855114,0.4547731379223541
1.4161442397440949,0.3274976061983819,-1.410710077744753,-1.6696827720900465,-0.007163079442109821,1.338220566942421,0.8320478516483645,0.26761833144285113,1.3731357834655529,0.7236454590466532,0.2333978249598193,-0.7327949838693255,-1.233097900399485,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,0.17989105243073442,1.6102175044368336,0.7026310983023834
-0.7218733345490957,0.15609282711986808,-0.2951999509452275,0.17093894731040507,-0.514699820204631,-0.1864239488002938,-0.8417316841119189,0.03801075887237971,-0.7106579573079889,-0.9821524885983157,0.17092152376808753,0.6683235067016523,-1.233097900399485,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,-0.16355810153215025,-0.6558929886684388,0.543604283738363
-0.15007148739381315,0.4177998344410614,1.349444506117494,1.0874271535681295,-1.5297733017296735,0.46671148356384584,0.3279259373310299,0.2607143741835305,0.005743720395707319,-0.9636286309032849,-1.416887167247446,-1.2418389073820537,-1.233097900399485,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,0.06330751490052487,0.5739457317991771,0.5502294070024368
1.3997572862972414,0.6873478964219286,0.9394002105012126,0.3001856504587543,-1.0222365609671522,1.5430272389940995,0.17991283790789314,0.08492190428837705,1.5158858844586582,-0.4475866007522129,-1.4702682624114705,0.5800039103167759,-1.233097900399485,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,-0.026663719795635362,0.3551616543753617,0.6576477032642861
0.17393523618563322,-0.9058730580934455,0.8251622036196272,-1.1584025593315865,0.5003736613204114,1.402444363705697,-0.7558871369552765,-0.08040775623066959,0.7822901086243312,0.30334436128356684,-0.06721129234481503,-0.3202991809508418,-1.233097900399485,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,-0.13230821350185054,-0.6085208749496551,0.4914571156843013
2.0116164664608465,0.2340540382102971,-1.6986087971802435,1.6811631832824503,-1.5297733017296735,1.1765456606951945,0.8480015510548472,-0.3426211671172785,2.3057064994345158,-0.04385631575095122,0.24428859037499026,-0.10449474601927135,-0.012799282150928746,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,-0.06552761735723571,-0.2182329242716273,0.500912595240384
0.6310039898956492,1.1084544170370303,-0.44613865211799314,-1.737042278973881,-0.514699820204631,-1.5138845411660828,0.7041106401665385,0.6517463235950607,0.9711770471952887,0.987901676218157,-0.0580345844058139,-0.3072992023337887,-0.012799282150928746,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,0.16150623507551587,1.5750155207354102,0.5127951929218267
0.8674519679923168,1.221058122474393,-1.0749291750464969,-0.8126473019712498,-1.0222365609671522,-0.09551672603542047,0.7559554553637308,0.42653271839602264,1.2621695622616078,-0.0628879960696375,0.017401252031760607,-0.7762344554146491,1.2074993360976276,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,0.09900148891996767,1.5496362032771256,0.6017620381450333
-0.7025167583517508,-0.47140480445806254,1.0970239535002988,-0.6579990085013973,-1.5297733017296735,0.007591947747403021,0.09429898005211391,-0.36111529638145595,-0.7498794476795793,0.08822676362004281,-0.2027632360714538,-0.4016142032383909,1.2074993360976276,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,-0.010599571963405196,-0.21188414677419443,0.5470906680624485
1.1827663649608657,0.4483331474565116,-1.2286725051520246,-0.4198704149468349,0.5003736613204114,-1.0583628819422646,1.0761469994350839,-0.09921283079599652,1.3180956342976748,0.8844582966032453,0.24000560650488806,1.007449874954076,-1.233097900399485,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,0.04328704238356205,0.4289653494101449,0.5240400033102339
-0.43818897366529624,0.48192241200735164,0.7717789522975713,-1.3019190316740588,1.0079104020829326,-0.9211893046534667,-0.2938593177396144,-0.5664408166915615,-0.3144341538336272,-0.6637331637524132,0.08310753237466795,-0.7209968939651642,-1.233097900399485,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,-0.010724198007996531,-0.6558929886684388,0.0
0.6315473260998783,0.21504158953236802,-0.5595462715455207,1.4437880683213509,1.515447142845454,0.5745650436920875,1.477406730888155,0.4428291871835551,0.7677510228694644,-0.9927133542452773,-1.1565923565633136,1.1384676164755623,-1.233097900399485,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,0.44983867530057103,2.216195330431485,0.5311352737566208
-0.3257089528344764,0.9192844574495541,1.0273662590779147,-0.7447970908726095,-1.0222365609671522,-1.2316593478802034,-0.4985423939865191,0.6761654275291878,-0.34988234420678355,0.519543326196888,0.30073140040656926,0.43827860389172785,1.2074993360976276,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,-0.010599571963405196,0.32931033500888235,0.5187536107378389
-0.389917776752985,-1.5060998190638233,0.10993404832166888,1.6396418764567215,2.022983883607975,0.72369607501411,-0.8360518234067098,-0.490222288925941,-0.4463537650977233,-0.9220998219059228,-1.7069167770559501,-0.8188518190639886,-0.012799282150928746,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,0.0019926435821046263,-0.6548928577555947,0.3856758528919633
1.3125115903005613,0.8626948853350126,-0.08682095059790794,0.42491650640550593,-2.037310042492195,-1.180388858634709,-0.8417316841119189,0.04222597626615553,1.5459769703572745,-0.3032326563415307,-0.7248296297241157,-0.5770896703571557,1.2074993360976276,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,-0.16355810153215025,-0.6558929886684388,0.4735773162097893
-0.824762142067445,-2.5213865193283533,0.40128137488960125,0.5141466915751086,-0.514699820204631,-0.16403234315540638,-0.8417316841119189,-0.3985596450331089,-0.8440054990032011,-0.698997753088107,0.5734873281557096,-0.23458103096839036,1.2074993360976276,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,-0.16355810153215025,-0.6558929886684388,0.22491855656898
0.3904361645127674,-0.845300000357853,1.5673558643790324,-0.38157462281756016,0.5003736613204114,-0.6426223183759221,-0.22624607383535217,-0.01293763810957508,0.3766066006100838,-0.46943822970948784,0.14806191018582007,0.443308892692764,-1.233097900399485,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,0.06831780012506564,-0.3374498109656566,0.4046087921422546
-0.6128116077408075,0.13951105975524908,-1.6659453026615254,-0.6104799920915005,-0.007163079442109821,-1.706867535507066,-0.007793693578226315,0.31867150443774617,-0.9229560420596324,-0.5764557617276128,1.4051904479312853,0.6093994608847652,1.2074993360976276,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,0.03874082836307916,0.17006120666406824,0.4843565844887886
0.38603451420040563,-1.5300896706950284,0.6586018467067882,1.030014990161546,0.5003736613204114,-1.7175311751234719,-0.8417316841119189,0.23197780578585367,0.5571305926667529,-0.44436313188453014,-0.8552367217893632,0.4824971801141385,-0.012799282150928746,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,-0.16355810153215025,-0.6558929886684388,0.3988300603935645
0.4613042722814083,1.0743755289559425,-0.24666281376629792,0.7102417213437852,-0.007163079442109821,0.8809052810529315,0.3012638582374613,-0.24730336968279487,0.41781675732247475,0.8840889918503166,-0.03639155225039311,0.13376229180137914,-1.233097900399485,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,-0.09976060285444979,-0.030305415503218906,0.742347413651851
0.11288604921062799,-0.2957786986998115,-0.7800451846924015,0.642972042201402,0.5003736613204114,-0.3313141379632486,0.7491201327502345,-0.36163953470405624,0.4655260380715321,0.641505291879502,0.06657464867230416,-0.44307846538746476,-1.233097900399485,-0.8551339108902001,1.5554450432916047,-0.6316088526873465,0.0,-0.042230328307419095,-0.28732258456248827,0.4896654358336491
-1.5849405397717615,-0.6881021013843847,-1.0457147679901901,-0.5047806834165145,-1.5297733017296735,-0.8353545721560098,-0.2895590487323658,-0.15074433219411046,-1.675119012130232,-0.9083061509163426,-1.3504983354674078,-0.1749353022061765,-1.233097900399485,1.1694074895930546,-0.6429028169865892,-0.6316088526873465,0.0,-0.037238141787805816,-0.4116571130831569,0.4605742095226199
-0.7869859535086766,0.8812671481710169,0.9277344151946497,-0.9666182256979615,0.5003736613204114,-0.37416770167045116,-0.23736277404248166,0.3390347402615085,-0.9560078877973553,-0.761214982952969,1.2820154393447634,1.3101246506241249,-0.012799282150928746,-0.8551339108902001,-0.6429028169865892,1.5832583659099082,0.0,0.0019926435821046263,0.6083700947104344,0.6248387194567309
